timestamp,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GE,GR,HR,HU,IE,IT,LT,LU,LV,MD,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,UK,XK
2024-08-07 09:45:00+00:00,1051.0,6689.0,968.0,9562.0,4011.0,7043.0,7652.0,61158.0,4908.0,790.0,30944.0,8830.0,45964.0,2056.0,8345.0,2397.0,4154.0,3841.0,41306.0,1476.0,619.0,877.0,609.0,486.0,605.2886597938144,13414.0,13087.0,19161.0,6373.0,5375.0,3689.0,13203.0,999.0,2931.0,862.0,785.0
2024-08-07 10:00:00+00:00,1077.0,6564.0,0.0,9492.0,4069.0,7156.0,7639.0,60722.0,4915.0,805.0,31184.0,8828.0,47367.0,2102.0,8358.0,2433.0,4148.0,3878.0,41451.0,1494.0,616.0,903.0,635.0,501.0,604.7113402061856,13326.0,12872.0,19366.0,6439.0,5431.0,3738.0,13296.0,971.0,2965.0,857.0,769.0
2024-08-07 10:15:00+00:00,1077.0,6474.0,0.0,9414.0,4069.0,7156.0,7601.0,60343.0,4915.0,805.0,31288.0,8867.0,47367.0,2102.0,8358.0,2470.0,4121.0,3878.0,41451.0,1494.0,614.0,903.0,635.0,501.0,604.1340206185567,13215.0,12872.0,19187.0,6439.0,5479.0,3738.0,13296.0,971.0,2965.0,857.0,769.0
2024-08-07 10:30:00+00:00,1077.0,6414.0,0.0,9498.0,4069.0,7156.0,7662.0,60101.0,4915.0,805.0,31504.0,8824.0,47367.0,2102.0,8358.0,2491.0,4100.0,3895.0,41451.0,1494.0,610.0,903.0,635.0,501.0,603.5567010309278,13091.0,12872.0,18876.0,6439.0,5506.0,3738.0,13296.0,971.0,2965.0,849.0,769.0
2024-08-07 10:45:00+00:00,1077.0,6364.0,0.0,9617.0,4069.0,7156.0,7619.0,60242.0,4915.0,805.0,31764.0,8786.0,47367.0,2102.0,8358.0,2511.0,4111.0,3895.0,41451.0,1494.0,605.0,903.0,635.0,501.0,602.979381443299,13042.0,12872.0,19107.0,6439.0,5504.0,3738.0,13296.0,971.0,2965.0,849.0,769.0
2024-08-07 11:00:00+00:00,1110.0,6330.0,853.0,9521.0,4047.0,6624.0,7633.0,60358.0,5036.0,789.0,32120.0,8697.0,46169.0,2128.0,8466.0,2520.0,4166.0,3861.0,41906.0,1458.0,603.0,901.0,663.0,517.0,602.4020618556701,13021.0,12935.0,19521.0,6388.0,5538.0,3830.0,13260.0,962.0,2951.0,837.0,779.0
2024-08-07 11:15:00+00:00,1110.0,6233.0,853.0,9506.0,4047.0,6624.0,7579.0,60137.0,5036.0,789.0,32244.0,8652.0,46169.0,2128.0,8466.0,2530.0,4179.0,3861.0,41906.0,1458.0,604.0,901.0,663.0,517.0,601.8247422680413,13027.0,12935.0,19583.0,6388.0,5540.0,3830.0,13260.0,962.0,2951.0,837.0,779.0
2024-08-07 11:30:00+00:00,1110.0,6195.0,853.0,9450.0,4047.0,6624.0,7492.0,58964.0,5036.0,789.0,32512.0,8678.0,46169.0,2128.0,8466.0,2523.0,4157.0,3871.0,41906.0,1458.0,597.0,901.0,663.0,517.0,601.2474226804123,12928.0,12935.0,19269.0,6388.0,5578.0,3830.0,13260.0,962.0,2951.0,826.0,779.0
2024-08-07 11:45:00+00:00,1110.0,6193.0,853.0,9454.0,4047.0,6624.0,7411.0,58335.0,5036.0,789.0,32744.0,8780.0,46169.0,2128.0,8466.0,2510.0,4120.0,3871.0,41906.0,1458.0,592.0,901.0,663.0,517.0,600.6701030927835,13009.0,12935.0,18537.0,6388.0,5566.0,3830.0,13260.0,962.0,2951.0,826.0,779.0
2024-08-07 12:00:00+00:00,1121.0,6201.0,876.0,9421.0,4069.0,6464.0,7410.0,57620.0,4923.0,731.0,32748.0,8740.0,45319.0,2122.0,8356.0,2517.0,4145.0,3901.0,42796.0,1416.0,591.0,887.0,694.0,527.0,600.0927835051547,12859.0,13028.0,18563.0,6318.0,5574.0,3796.0,13203.0,964.0,2918.0,824.0,782.0
2024-08-07 12:15:00+00:00,1121.0,6146.0,876.0,9328.0,4069.0,6464.0,7336.0,57414.0,4923.0,731.0,32716.0,8691.0,45319.0,2122.0,8356.0,2534.0,4203.0,3901.0,42796.0,1416.0,590.0,887.0,694.0,527.0,599.5154639175257,12967.0,13028.0,19184.0,6318.0,5661.0,3796.0,13203.0,964.0,2918.0,824.0,782.0
2024-08-07 12:30:00+00:00,1121.0,6176.0,876.0,9236.0,4069.0,6464.0,7172.0,57171.0,4923.0,731.0,32928.0,8625.0,45319.0,2122.0,8356.0,2547.0,4261.0,3899.0,42796.0,1416.0,583.0,887.0,694.0,527.0,598.9381443298969,12828.0,13028.0,19090.0,6318.0,5651.0,3796.0,13203.0,964.0,2918.0,781.0,782.0
2024-08-07 12:45:00+00:00,1121.0,6234.0,876.0,9208.0,4069.0,6464.0,7190.0,56961.0,4923.0,731.0,32884.0,8681.0,45319.0,2122.0,8356.0,2534.0,4285.0,3899.0,42796.0,1416.0,580.0,887.0,694.0,527.0,598.360824742268,12834.0,13028.0,19278.0,6318.0,5608.0,3796.0,13203.0,964.0,2918.0,781.0,782.0
2024-08-07 13:00:00+00:00,1108.0,6288.0,0.0,9223.0,4102.0,6120.0,7282.0,56660.0,4853.0,670.0,32696.0,8613.0,44398.0,2109.0,8231.0,2503.0,4358.0,3855.0,42563.0,1397.0,574.0,871.0,712.0,535.0,597.7835051546392,12838.0,13020.0,19305.0,6444.0,5672.0,3816.0,13379.0,1011.0,2896.0,799.0,796.0
2024-08-07 13:15:00+00:00,1108.0,6424.0,0.0,9192.0,4102.0,6120.0,7239.0,56494.0,4853.0,670.0,32628.0,8596.0,44398.0,2109.0,8231.0,2517.0,4372.0,3855.0,42563.0,1397.0,573.0,871.0,712.0,535.0,597.2061855670103,12748.0,13020.0,19511.0,6444.0,5694.0,3816.0,13379.0,1011.0,2896.0,799.0,796.0
2024-08-07 13:30:00+00:00,1108.0,6538.0,0.0,9084.0,4102.0,6120.0,7202.0,56328.0,4853.0,670.0,32684.0,8623.0,44398.0,2109.0,8231.0,2529.0,4471.0,3869.0,42563.0,1397.0,569.0,871.0,712.0,535.0,596.6288659793814,12763.0,13020.0,19682.0,6444.0,5741.0,3816.0,13379.0,1011.0,2896.0,787.0,796.0
2024-08-07 13:45:00+00:00,1108.0,6569.0,0.0,8942.0,4102.0,6120.0,7185.0,56289.0,4853.0,670.0,32588.0,8584.0,44398.0,2109.0,8231.0,2550.0,4530.0,3869.0,42563.0,1397.0,567.0,871.0,712.0,535.0,596.0515463917526,12784.0,13020.0,19340.0,6444.0,5805.0,3816.0,13379.0,1011.0,2896.0,787.0,796.0
2024-08-07 14:00:00+00:00,1103.0,6648.0,0.0,9027.0,4136.0,6243.0,7088.0,56103.0,4826.0,638.0,32388.0,8583.0,43877.0,2070.0,8098.0,2532.0,4600.0,3887.0,42515.0,1370.0,564.0,846.0,709.0,537.0,595.4742268041238,12689.0,13281.0,19510.0,6471.0,5852.0,3757.0,13246.0,1113.0,2917.0,768.0,813.0
2024-08-07 14:15:00+00:00,1103.0,6792.0,0.0,9054.0,4136.0,6243.0,7006.0,55923.0,4826.0,638.0,32448.0,8545.0,43877.0,2070.0,8098.0,2552.0,4619.0,3887.0,42515.0,1370.0,562.0,846.0,709.0,537.0,594.8969072164948,12684.0,13281.0,19451.0,6471.0,5901.0,3757.0,13246.0,1113.0,2917.0,768.0,813.0
2024-08-07 14:30:00+00:00,1103.0,6900.0,0.0,9139.0,4136.0,6243.0,7009.0,55944.0,4826.0,638.0,32456.0,8583.0,43877.0,2070.0,8098.0,2583.0,4727.0,3888.0,42515.0,1370.0,559.0,846.0,709.0,537.0,594.319587628866,12733.0,13281.0,19842.0,6471.0,6001.0,3757.0,13246.0,1113.0,2917.0,784.0,813.0
2024-08-07 14:45:00+00:00,1103.0,6927.0,0.0,9269.0,4136.0,6243.0,6966.0,56401.0,4826.0,638.0,32544.0,8534.0,43877.0,2070.0,8098.0,2616.0,4794.0,3888.0,42515.0,1370.0,560.0,846.0,709.0,537.0,593.7422680412371,12796.0,13281.0,19500.0,6471.0,6094.0,3757.0,13246.0,1113.0,2917.0,784.0,813.0
2024-08-07 15:00:00+00:00,1138.0,6947.0,0.0,9274.0,4239.0,6012.0,6873.0,57279.0,4723.0,699.0,32548.0,8481.0,43678.0,2003.0,8053.0,2614.0,4843.0,3919.0,41382.0,1378.0,558.0,842.0,725.0,539.0,593.1649484536083,12879.0,12902.0,19593.0,6524.0,6210.0,3796.0,13799.0,1231.0,2946.0,792.0,808.0
2024-08-07 15:15:00+00:00,1138.0,7023.0,0.0,9221.0,4239.0,6012.0,6871.0,56905.0,4723.0,699.0,32600.0,8438.0,43678.0,2003.0,8053.0,2635.0,4937.0,3919.0,41382.0,1378.0,558.0,842.0,725.0,539.0,592.5876288659794,12920.0,12902.0,19716.0,6524.0,6285.0,3796.0,13799.0,1231.0,2946.0,792.0,808.0
2024-08-07 15:30:00+00:00,1138.0,7187.0,0.0,9227.0,4239.0,6012.0,6805.0,57013.0,4723.0,699.0,32608.0,8512.0,43678.0,2003.0,8053.0,2678.0,5011.0,4011.0,41382.0,1378.0,561.0,842.0,725.0,539.0,592.0103092783505,13028.0,12902.0,19624.0,6524.0,6385.0,3796.0,13799.0,1231.0,2946.0,816.0,808.0
2024-08-07 15:45:00+00:00,1138.0,7315.0,0.0,9205.0,4239.0,6012.0,6745.0,57418.0,4723.0,699.0,32732.0,8567.0,43678.0,2003.0,8053.0,2713.0,5115.0,4011.0,41382.0,1378.0,560.0,842.0,725.0,539.0,591.4329896907217,13015.0,12902.0,19509.0,6524.0,6497.0,3796.0,13799.0,1231.0,2946.0,816.0,808.0
2024-08-07 16:00:00+00:00,1171.0,7208.0,1138.0,9177.0,4306.0,6063.0,6607.0,57738.0,4538.0,775.0,32756.0,8462.0,44690.0,2054.0,7929.0,2708.0,5183.0,4040.0,40108.0,1441.0,562.0,830.0,742.0,547.0,590.8556701030927,12939.0,12699.0,19422.0,6547.0,6549.0,3829.0,13401.0,1369.0,2978.0,863.0,781.0
2024-08-07 16:15:00+00:00,1171.0,7253.0,1138.0,9125.0,4306.0,6063.0,6555.0,57416.0,4538.0,775.0,32772.0,8452.0,44690.0,2054.0,7929.0,2731.0,5226.0,4040.0,40108.0,1441.0,559.0,830.0,742.0,547.0,590.2783505154639,12842.0,12699.0,19449.0,6547.0,6638.0,3829.0,13401.0,1369.0,2978.0,863.0,781.0
2024-08-07 16:30:00+00:00,1171.0,7303.0,1138.0,9196.0,4306.0,6063.0,6551.0,57442.0,4538.0,775.0,32784.0,8536.0,44690.0,2054.0,7929.0,2763.0,5277.0,4135.0,40108.0,1441.0,561.0,830.0,742.0,547.0,589.7010309278351,12802.0,12699.0,19735.0,6547.0,6677.0,3829.0,13401.0,1369.0,2978.0,895.0,781.0
2024-08-07 16:45:00+00:00,1171.0,7258.0,1138.0,9140.0,4306.0,6063.0,6553.0,57566.0,4538.0,775.0,32964.0,8538.0,44690.0,2054.0,7929.0,2793.0,5339.0,4135.0,40108.0,1441.0,563.0,830.0,742.0,547.0,589.1237113402062,12789.0,12699.0,19589.0,6547.0,6725.0,3829.0,13401.0,1369.0,2978.0,895.0,781.0
2024-08-07 17:00:00+00:00,1178.0,7134.0,0.0,9058.0,4238.0,6242.0,6536.0,57229.0,4240.0,811.0,33156.0,8382.0,45219.0,2094.0,7842.0,2797.0,5371.0,4117.0,39270.0,1435.0,555.0,826.0,742.0,543.0,588.5463917525773,12892.0,12485.0,19499.0,6678.0,6779.0,3819.0,13117.0,1427.0,2980.0,883.0,747.0
2024-08-07 17:15:00+00:00,1178.0,6992.0,0.0,8918.0,4238.0,6242.0,6524.0,56920.0,4240.0,811.0,33124.0,8280.0,45219.0,2094.0,7842.0,2810.0,5407.0,4117.0,39270.0,1435.0,547.0,826.0,742.0,543.0,587.9690721649484,12884.0,12485.0,19621.0,6678.0,6844.0,3819.0,13117.0,1427.0,2980.0,883.0,747.0
2024-08-07 17:30:00+00:00,1178.0,6929.0,0.0,8854.0,4238.0,6242.0,6495.0,56510.0,4240.0,811.0,33164.0,8362.0,45219.0,2094.0,7842.0,2823.0,5437.0,4047.0,39270.0,1435.0,545.0,826.0,742.0,543.0,587.3917525773196,12868.0,12485.0,19601.0,6678.0,6863.0,3819.0,13117.0,1427.0,2980.0,872.0,747.0
2024-08-07 17:45:00+00:00,1178.0,6912.0,0.0,8775.0,4238.0,6242.0,6451.0,56103.0,4240.0,811.0,33092.0,8305.0,45219.0,2094.0,7842.0,2826.0,5451.0,4047.0,39270.0,1435.0,542.0,826.0,742.0,543.0,586.8144329896907,12980.0,12485.0,19605.0,6678.0,6916.0,3819.0,13117.0,1427.0,2980.0,872.0,747.0
2024-08-07 18:00:00+00:00,1218.0,6834.0,0.0,8644.0,4162.0,6093.0,6398.0,55738.0,4020.0,814.0,33216.0,8130.0,43884.0,2001.0,7838.0,2824.0,5448.0,3986.0,38697.0,1433.0,534.0,815.0,779.0,558.0,586.2371134020618,12965.0,12285.0,19594.0,7040.0,7013.0,4000.0,12541.0,1409.0,3000.0,857.0,745.0
2024-08-07 18:15:00+00:00,1218.0,6812.0,0.0,8499.0,4162.0,6093.0,6350.0,55033.0,4020.0,814.0,33396.0,8015.0,43884.0,2001.0,7838.0,2853.0,5468.0,3986.0,38697.0,1433.0,528.0,815.0,779.0,558.0,585.659793814433,13062.0,12285.0,19746.0,7040.0,7049.0,4000.0,12541.0,1409.0,3000.0,857.0,745.0
2024-08-07 18:30:00+00:00,1218.0,6758.0,0.0,8437.0,4162.0,6093.0,6358.0,54753.0,4020.0,814.0,33376.0,7966.0,43884.0,2001.0,7838.0,2894.0,5525.0,3971.0,38697.0,1433.0,523.0,815.0,779.0,558.0,585.0824742268042,13147.0,12285.0,19852.0,7040.0,7013.0,4000.0,12541.0,1409.0,3000.0,845.0,745.0
2024-08-07 18:45:00+00:00,1218.0,6685.0,0.0,8391.0,4162.0,6093.0,6358.0,54517.0,4020.0,814.0,33424.0,7903.0,43884.0,2001.0,7838.0,2902.0,5486.0,3971.0,38697.0,1433.0,517.0,815.0,779.0,558.0,584.5051546391752,13242.0,12285.0,19900.0,7040.0,6902.0,4000.0,12541.0,1409.0,3000.0,845.0,745.0
2024-08-07 19:00:00+00:00,1158.0,6594.0,1201.0,8418.0,3930.0,6014.0,6321.0,54495.0,3878.0,797.0,33464.0,7999.0,43397.0,1865.0,7501.0,2865.0,5413.0,3886.0,37328.0,1360.0,514.0,788.0,743.0,538.0,583.9278350515464,13236.0,12558.0,19557.0,7057.0,6735.0,3953.0,12297.0,1334.0,2886.0,829.0,718.0
2024-08-07 19:15:00+00:00,1158.0,6426.0,1201.0,8424.0,3930.0,6014.0,6222.0,54262.0,3878.0,797.0,33568.0,8172.0,43397.0,1865.0,7501.0,2813.0,5324.0,3886.0,37328.0,1360.0,514.0,788.0,743.0,538.0,583.3505154639175,13323.0,12558.0,19288.0,7057.0,6623.0,3953.0,12297.0,1334.0,2886.0,829.0,718.0
2024-08-07 19:30:00+00:00,1158.0,6345.0,1201.0,8634.0,3930.0,6014.0,6032.0,53497.0,3878.0,797.0,33792.0,8129.0,43397.0,1865.0,7501.0,2778.0,5231.0,3854.0,37328.0,1360.0,510.0,788.0,743.0,538.0,582.7731958762887,13323.0,12558.0,18807.0,7057.0,6461.0,3953.0,12297.0,1334.0,2886.0,823.0,718.0
2024-08-07 19:45:00+00:00,1158.0,6204.0,1201.0,8590.0,3930.0,6014.0,5950.0,52748.0,3878.0,797.0,33920.0,8132.0,43397.0,1865.0,7501.0,2707.0,5130.0,3854.0,37328.0,1360.0,507.0,788.0,743.0,538.0,582.1958762886597,13244.0,12558.0,18012.0,7057.0,6265.0,3953.0,12297.0,1334.0,2886.0,823.0,718.0
2024-08-07 20:00:00+00:00,1032.0,6273.0,0.0,8598.0,3611.0,6003.0,5906.0,51883.0,3675.0,715.0,33832.0,8062.0,44436.0,1712.0,7181.0,2679.0,5050.0,3818.0,34649.0,1231.0,499.0,704.0,662.0,499.0,581.6185567010309,13195.0,12648.0,17908.0,6938.0,6110.0,3739.0,11591.0,1238.0,2699.0,830.0,698.0
2024-08-07 20:15:00+00:00,1032.0,6134.0,0.0,8596.0,3611.0,6003.0,5874.0,50756.0,3675.0,715.0,33204.0,7900.0,44436.0,1712.0,7181.0,2655.0,4988.0,3818.0,34649.0,1231.0,491.0,704.0,662.0,499.0,581.0412371134021,13022.0,12648.0,17704.0,6938.0,5964.0,3739.0,11591.0,1238.0,2699.0,830.0,698.0
2024-08-07 20:30:00+00:00,1032.0,5979.0,0.0,8543.0,3611.0,6003.0,5787.0,49841.0,3675.0,715.0,32888.0,7716.0,44436.0,1712.0,7181.0,2600.0,4929.0,3826.0,34649.0,1231.0,483.0,704.0,662.0,499.0,580.4639175257732,12795.0,12648.0,17183.0,6938.0,5833.0,3739.0,11591.0,1238.0,2699.0,829.0,698.0
2024-08-07 20:45:00+00:00,1032.0,5828.0,0.0,8454.0,3611.0,6003.0,5677.0,48906.0,3675.0,715.0,32300.0,7553.0,44436.0,1712.0,7181.0,2527.0,4890.0,3826.0,34649.0,1231.0,473.0,704.0,662.0,499.0,579.8865979381443,12582.0,12648.0,16973.0,6938.0,5728.0,3739.0,11591.0,1238.0,2699.0,829.0,698.0
2024-08-07 21:00:00+00:00,895.0,5754.0,869.0,8286.0,3299.0,5819.0,5620.0,47855.0,3428.0,655.0,31688.0,7526.0,43409.0,1582.0,6860.0,2464.0,4891.0,3737.0,32195.0,1131.0,464.0,630.0,600.0,458.0,579.3092783505155,12395.0,12218.0,16525.0,6441.0,5659.0,3452.0,10883.0,1194.6,2547.0,816.0,669.0
2024-08-07 21:15:00+00:00,895.0,5608.0,869.0,8093.0,3299.0,5819.0,5479.0,46833.0,3428.0,655.0,31100.0,7422.0,43409.0,1582.0,6860.0,2383.0,4830.0,3737.0,32195.0,1131.0,456.0,630.0,600.0,458.0,578.7319587628866,12215.0,12218.0,16092.0,6441.0,5534.0,3452.0,10883.0,1151.2,2547.0,816.0,669.0
2024-08-07 21:30:00+00:00,895.0,5467.0,869.0,7994.0,3299.0,5819.0,5353.0,46054.0,3428.0,655.0,30524.0,7289.0,43409.0,1582.0,6860.0,2306.0,4757.0,3562.0,32195.0,1131.0,447.0,630.0,600.0,458.0,578.1546391752577,12040.0,12218.0,15709.0,6441.0,5422.0,3452.0,10883.0,1107.8,2547.0,761.0,669.0
2024-08-07 21:45:00+00:00,895.0,5417.0,869.0,7819.0,3299.0,5819.0,5221.0,45412.0,3428.0,655.0,29860.0,7207.0,43409.0,1582.0,6860.0,2243.0,4657.0,3562.0,32195.0,1131.0,444.0,630.0,600.0,458.0,577.5773195876288,11890.0,12218.0,15496.0,6441.0,5346.0,3452.0,10883.0,1064.4,2547.0,761.0,669.0
2024-08-07 22:00:00+00:00,782.0,5475.0,693.0,7675.0,3085.0,5466.0,5139.0,44761.0,3334.0,620.0,29312.0,7212.0,39956.0,1478.0,6502.0,2179.0,4532.0,3446.0,29912.0,1073.0,438.0,589.0,552.0,394.0,577.0,11690.0,11679.0,15389.0,5870.0,5282.0,3197.0,10131.0,1021.0,2431.0,717.0,609.0
2024-08-07 22:15:00+00:00,782.0,5398.0,693.0,7510.0,3085.0,5466.0,5095.0,44091.0,3334.0,620.0,28980.0,7125.0,39956.0,1478.0,6502.0,2105.0,4420.0,3446.0,29912.0,1073.0,429.0,589.0,552.0,394.0,577.0,11559.0,11679.0,15047.0,5870.0,5275.0,3197.0,10131.0,1021.0,2431.0,717.0,609.0
2024-08-07 22:30:00+00:00,782.0,5265.0,693.0,7319.0,3085.0,5466.0,5144.0,43560.0,3334.0,620.0,28656.0,7106.0,39956.0,1478.0,6502.0,2043.0,4343.0,3296.0,29912.0,1073.0,423.0,589.0,552.0,394.0,577.0,11414.0,11679.0,14941.0,5870.0,5210.0,3197.0,10131.0,1021.0,2431.0,663.0,609.0
2024-08-07 22:45:00+00:00,782.0,5164.0,693.0,7187.0,3085.0,5466.0,5130.0,43005.0,3334.0,620.0,28140.0,7043.0,39956.0,1478.0,6502.0,1985.0,4247.0,3296.0,29912.0,1073.0,415.0,589.0,552.0,394.0,577.0,11276.0,11679.0,14625.0,5870.0,5133.0,3197.0,10131.0,1021.0,2431.0,663.0,609.0
2024-08-07 23:00:00+00:00,708.0,5063.0,614.0,7098.0,2954.0,4500.0,5138.0,42417.0,3343.0,602.0,27644.0,7065.0,37120.0,1464.0,6183.0,1930.0,4174.0,3174.0,28090.0,1038.0,411.0,567.0,531.0,346.0,514.0,11120.0,11176.0,14309.0,5459.0,5144.0,2956.0,10066.0,1004.0,2327.0,625.0,513.0
2024-08-07 23:15:00+00:00,708.0,5032.0,614.0,7028.0,2954.0,4500.0,5139.0,42215.0,3343.0,602.0,27328.0,7022.0,37120.0,1464.0,6183.0,1896.0,4091.0,3174.0,28090.0,1038.0,406.0,567.0,531.0,346.0,514.0,11072.0,11176.0,14216.0,5459.0,5119.0,2956.0,10066.0,1004.0,2327.0,625.0,513.0
2024-08-07 23:30:00+00:00,708.0,4976.0,614.0,6972.0,2954.0,4500.0,5056.0,42235.0,3343.0,602.0,26808.0,6975.0,37120.0,1464.0,6183.0,1864.0,4005.0,3126.0,28090.0,1038.0,404.0,567.0,531.0,346.0,514.0,11005.0,11176.0,14231.0,5459.0,5047.0,2956.0,10066.0,1004.0,2327.0,600.0,513.0
2024-08-07 23:45:00+00:00,708.0,4877.0,614.0,6907.0,2954.0,4500.0,4996.0,42204.0,3343.0,602.0,26404.0,6929.0,37120.0,1464.0,6183.0,1833.0,3951.0,3126.0,28090.0,1038.0,401.0,567.0,531.0,346.0,514.0,10941.0,11176.0,13992.0,5459.0,5014.0,2956.0,10066.0,1004.0,2327.0,600.0,513.0
2024-08-08 00:00:00+00:00,664.0,4916.0,570.0,6979.0,2891.0,5437.0,4915.0,41727.0,3251.0,595.0,26124.0,6934.0,35984.0,1460.0,5966.0,1816.0,3909.0,3037.0,26989.0,1026.0,399.0,554.0,527.0,310.0,469.0,10894.0,11110.0,14012.0,5141.0,5049.0,2801.0,10080.0,967.0,2272.0,577.0,447.0
2024-08-08 00:15:00+00:00,664.0,4875.0,570.0,6960.0,2891.0,5437.0,4916.0,41580.0,3251.0,595.0,25800.0,7018.0,35984.0,1460.0,5966.0,1784.0,3887.0,3037.0,26989.0,1026.0,394.0,554.0,527.0,310.0,469.0,10897.0,11110.0,13998.0,5141.0,5044.0,2801.0,10080.0,967.0,2272.0,577.0,447.0
2024-08-08 00:30:00+00:00,664.0,4831.0,570.0,6919.0,2891.0,5437.0,4903.0,41504.0,3251.0,595.0,25308.0,7053.0,35984.0,1460.0,5966.0,1772.0,3887.0,2997.0,26989.0,1026.0,394.0,554.0,527.0,310.0,469.0,10827.0,11110.0,14101.0,5141.0,5026.0,2801.0,10080.0,967.0,2272.0,561.0,447.0
2024-08-08 00:45:00+00:00,664.0,4799.0,570.0,6856.0,2891.0,5437.0,4880.0,41300.0,3251.0,595.0,24900.0,6976.0,35984.0,1460.0,5966.0,1762.0,3865.0,2997.0,26989.0,1026.0,393.0,554.0,527.0,310.0,469.0,10739.0,11110.0,14049.0,5141.0,5041.0,2801.0,10080.0,967.0,2272.0,561.0,447.0
