timestamp,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GE,GR,HR,HU,IE,IT,LT,LU,LV,MD,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,UK,XK
2024-12-02 01:45:00+00:00,548.0,6154.0,1069.0,7573.0,4179.0,7126.0,6593.0,44832.0,4349.0,793.0,20156.0,8860.0,48293.0,1409.0,4000.0,1515.0,4442.0,3265.0,21344.0,1145.0,461.0,631.0,516.0,255.0,671.0,11424.0,14901.0,14776.0,4437.0,5261.0,3864.0,14915.0,1248.0,2582.0,539.0,779.0
2024-12-02 02:00:00+00:00,535.0,6204.0,1053.0,7498.0,4247.0,7160.0,6612.0,45173.0,4143.0,805.0,20024.0,8822.0,46364.0,1432.0,4021.0,1523.0,4447.0,3279.0,21252.0,1148.0,459.0,639.0,522.0,239.0,646.0,11436.0,14734.0,14759.0,4264.0,5298.0,3681.0,15157.0,1276.0,2579.0,518.0,729.0
2024-12-02 02:15:00+00:00,535.0,6192.0,1053.0,7543.0,4247.0,7160.0,6593.0,45348.0,4143.0,805.0,19936.0,8901.0,46364.0,1432.0,4021.0,1513.0,4443.0,3279.0,21252.0,1149.0,461.0,639.0,522.0,239.0,646.0,11438.0,14734.0,14897.0,4264.0,5333.0,3681.0,15157.0,1276.0,2579.0,518.0,729.0
2024-12-02 02:30:00+00:00,535.0,6191.0,1053.0,7535.0,4247.0,7160.0,6579.0,45424.0,4143.0,805.0,19884.0,8940.0,46364.0,1432.0,4021.0,1518.0,4474.0,3306.0,21252.0,1158.0,461.0,639.0,522.0,239.0,646.0,11389.0,14734.0,14778.0,4264.0,5374.0,3681.0,15157.0,1276.0,2579.0,529.0,729.0
2024-12-02 02:45:00+00:00,535.0,6220.0,1053.0,7605.0,4247.0,7160.0,6559.0,45634.0,4143.0,805.0,19816.0,8912.0,46364.0,1432.0,4021.0,1530.0,4483.0,3306.0,21252.0,1165.0,463.0,639.0,522.0,239.0,646.0,11373.0,14734.0,14947.0,4264.0,5415.0,3681.0,15157.0,1276.0,2579.0,529.0,729.0
2024-12-02 03:00:00+00:00,546.0,6318.0,1068.0,7602.0,4407.0,7004.0,6643.0,46336.0,3971.0,849.0,19752.0,8967.0,45814.0,1550.0,4190.0,1549.0,4553.0,3251.0,22007.0,1132.0,467.0,683.0,564.0,238.0,643.0,11389.0,14858.0,15228.0,4191.0,5529.0,3685.0,15205.0,1326.0,2700.0,516.0,711.0
2024-12-02 03:15:00+00:00,546.0,6372.0,1068.0,7617.0,4407.0,7004.0,6737.0,46670.0,3971.0,849.0,19896.0,9112.0,45814.0,1550.0,4190.0,1561.0,4591.0,3251.0,22007.0,1199.0,470.0,683.0,564.0,238.0,643.0,11411.0,14858.0,15214.0,4191.0,5595.0,3685.0,15205.0,1326.0,2700.0,516.0,711.0
2024-12-02 03:30:00+00:00,546.0,6512.0,1068.0,7642.0,4407.0,7004.0,6833.0,46837.0,3971.0,849.0,20016.0,9213.0,45814.0,1550.0,4190.0,1581.0,4689.0,3227.0,22007.0,1227.0,477.0,683.0,564.0,238.0,643.0,11446.0,14858.0,15510.0,4191.0,5706.0,3685.0,15205.0,1326.0,2700.0,507.0,711.0
2024-12-02 03:45:00+00:00,546.0,6626.0,1068.0,7683.0,4407.0,7004.0,6918.0,47088.0,3971.0,849.0,19968.0,9282.0,45814.0,1550.0,4190.0,1610.0,4775.0,3227.0,22007.0,1221.0,487.0,683.0,564.0,238.0,643.0,11428.0,14858.0,15596.0,4191.0,5827.0,3685.0,15205.0,1326.0,2700.0,507.0,711.0
2024-12-02 04:00:00+00:00,624.0,6897.0,1158.0,7933.0,4921.0,7024.0,7164.0,49315.0,4107.0,954.0,19944.0,9573.0,48569.0,1728.0,4729.0,1671.0,4922.0,3224.0,24565.0,1269.0,493.0,803.0,669.0,247.0,688.0,11655.0,15353.0,16015.0,4177.0,6105.0,3840.0,15837.0,1486.0,2968.0,488.0,733.0
2024-12-02 04:15:00+00:00,624.0,7130.0,1158.0,7994.0,4921.0,7024.0,7310.0,49331.0,4107.0,954.0,20256.0,9874.0,48569.0,1728.0,4729.0,1723.0,5020.0,3224.0,24565.0,1366.0,504.0,803.0,669.0,247.0,688.0,11725.0,15353.0,16520.0,4177.0,6349.0,3840.0,15837.0,1486.0,2968.0,488.0,733.0
2024-12-02 04:30:00+00:00,624.0,7379.0,1158.0,8101.0,4921.0,7024.0,7481.0,50667.0,4107.0,954.0,20432.0,9965.0,48569.0,1728.0,4729.0,1794.0,5201.0,3201.0,24565.0,1463.0,513.0,803.0,669.0,247.0,688.0,11893.0,15353.0,16918.0,4177.0,6568.0,3840.0,15837.0,1486.0,2968.0,478.0,733.0
2024-12-02 04:45:00+00:00,624.0,7645.0,1158.0,8241.0,4921.0,7024.0,7702.0,51942.0,4107.0,954.0,20720.0,10153.0,48569.0,1728.0,4729.0,1901.0,5407.0,3201.0,24565.0,1511.0,532.0,803.0,669.0,247.0,688.0,12102.0,15353.0,17757.0,4177.0,6850.0,3840.0,15837.0,1486.0,2968.0,478.0,733.0
2024-12-02 05:00:00+00:00,841.0,8021.0,1507.0,8654.0,5448.0,7151.0,8166.0,54600.0,4594.0,1095.0,21380.0,10253.0,53964.0,1947.0,5469.0,2046.0,5730.0,3193.0,31073.0,1568.0,561.0,943.0,803.0,312.0,790.0,12509.0,16733.0,19089.0,4327.0,7186.0,4364.0,17199.0,1839.0,3485.0,470.0,829.0
2024-12-02 05:15:00+00:00,841.0,8397.0,1507.0,8851.0,5448.0,7151.0,8460.0,57028.0,4594.0,1095.0,22608.0,10371.0,53964.0,1947.0,5469.0,2154.0,5937.0,3193.0,31073.0,1632.0,589.0,943.0,803.0,312.0,790.0,12884.0,16733.0,19757.0,4327.0,7409.0,4364.0,17199.0,1839.0,3485.0,470.0,829.0
2024-12-02 05:30:00+00:00,841.0,8626.0,1507.0,9113.0,5448.0,7151.0,8778.0,58774.0,4594.0,1095.0,23160.0,10466.0,53964.0,1947.0,5469.0,2242.0,6129.0,3294.0,31073.0,1671.0,610.0,943.0,803.0,312.0,790.0,13266.0,16733.0,20540.0,4327.0,7538.0,4364.0,17199.0,1839.0,3485.0,474.0,829.0
2024-12-02 05:45:00+00:00,841.0,8879.0,1507.0,9364.0,5448.0,7151.0,9011.0,60604.0,4594.0,1095.0,24096.0,10590.0,53964.0,1947.0,5469.0,2323.0,6227.0,3294.0,31073.0,1663.0,630.0,943.0,803.0,312.0,790.0,13701.0,16733.0,21016.0,4327.0,7734.0,4364.0,17199.0,1839.0,3485.0,474.0,829.0
2024-12-02 06:00:00+00:00,1100.0,9213.0,1714.0,9536.0,5909.0,7652.0,9178.0,63007.0,5122.0,1159.0,24996.0,10698.0,58752.0,2071.0,5953.0,2430.0,6334.0,3394.0,37986.0,1694.0,658.0,1043.0,915.0,370.0,848.0,14462.0,18147.0,21803.0,4868.0,7937.0,4717.0,18571.0,2028.0,3767.0,490.0,931.0
2024-12-02 06:15:00+00:00,1100.0,9350.0,1714.0,9748.0,5909.0,7652.0,9264.0,64119.0,5122.0,1159.0,26592.0,10795.0,58752.0,2071.0,5953.0,2476.0,6400.0,3394.0,37986.0,1752.0,676.0,1043.0,915.0,370.0,848.0,15047.0,18147.0,21956.0,4868.0,8107.0,4717.0,18571.0,2028.0,3767.0,490.0,931.0
2024-12-02 06:30:00+00:00,1100.0,9466.0,1714.0,10075.0,5909.0,7652.0,9268.0,65107.0,5122.0,1159.0,27640.0,10838.0,58752.0,2071.0,5953.0,2511.0,6465.0,3701.0,37986.0,1807.0,689.0,1043.0,915.0,370.0,848.0,15538.0,18147.0,21845.0,4868.0,8218.0,4717.0,18571.0,2028.0,3767.0,523.0,931.0
2024-12-02 06:45:00+00:00,1100.0,9528.0,1714.0,10300.0,5909.0,7652.0,9320.0,66246.0,5122.0,1159.0,28704.0,10782.0,58752.0,2071.0,5953.0,2522.0,6464.0,3701.0,37986.0,1826.0,703.0,1043.0,915.0,370.0,848.0,15977.0,18147.0,22222.0,4868.0,8315.0,4717.0,18571.0,2028.0,3767.0,523.0,931.0
2024-12-02 07:00:00+00:00,1180.0,9668.0,1655.0,10515.0,6097.0,8609.0,9329.0,66860.0,5296.0,1205.0,29288.0,10779.0,60582.0,2076.0,6412.0,2560.0,6465.0,3975.0,42058.0,1844.0,718.0,1082.0,991.0,393.0,890.0,16388.0,18373.0,22595.0,5645.0,8371.0,4888.0,19153.0,2000.0,3830.0,575.0,1037.0
2024-12-02 07:15:00+00:00,1180.0,9691.0,1655.0,10710.0,6097.0,8609.0,9495.0,67621.0,5296.0,1205.0,29716.0,10810.0,60582.0,2076.0,6412.0,2565.0,6460.0,3975.0,42058.0,1908.0,724.0,1082.0,991.0,393.0,890.0,16625.0,18373.0,22766.0,5645.0,8385.0,4888.0,19153.0,2000.0,3830.0,575.0,1037.0
2024-12-02 07:30:00+00:00,1180.0,9647.0,1655.0,10836.0,6097.0,8609.0,9518.0,68457.0,5296.0,1205.0,30136.0,10721.0,60582.0,2076.0,6412.0,2562.0,6474.0,4357.0,42058.0,1922.0,726.0,1082.0,991.0,393.0,890.0,16887.0,18373.0,22650.0,5645.0,8429.0,4888.0,19153.0,2000.0,3830.0,669.0,1037.0
2024-12-02 07:45:00+00:00,1180.0,9599.0,1655.0,10927.0,6097.0,8609.0,9545.0,68829.0,5296.0,1205.0,30308.0,10811.0,60582.0,2076.0,6412.0,2538.0,6442.0,4357.0,42058.0,1908.0,729.0,1082.0,991.0,393.0,890.0,16993.0,18373.0,22626.0,5645.0,8354.0,4888.0,19153.0,2000.0,3830.0,669.0,1037.0
2024-12-02 08:00:00+00:00,1124.0,9462.0,1618.0,11041.0,6033.0,9021.0,9567.0,68462.0,5398.0,1236.0,30448.0,10836.0,60605.0,2065.0,6586.0,2536.0,6422.0,4527.0,42337.0,1883.0,739.0,1082.0,990.0,410.0,901.0,17061.0,17985.0,22835.0,6447.0,8335.0,4940.0,19473.0,1892.0,3847.0,770.0,1092.0
2024-12-02 08:15:00+00:00,1124.0,9435.0,1618.0,10956.0,6033.0,9021.0,9571.0,68928.0,5398.0,1236.0,30556.0,10804.0,60605.0,2065.0,6586.0,2499.0,6353.0,4527.0,42337.0,1890.0,744.0,1082.0,990.0,410.0,901.0,17072.0,17985.0,22975.0,6447.0,8347.0,4940.0,19473.0,1892.0,3847.0,770.0,1092.0
2024-12-02 08:30:00+00:00,1124.0,9384.0,1618.0,11082.0,6033.0,9021.0,9567.0,69682.0,5398.0,1236.0,30588.0,10747.0,60605.0,2065.0,6586.0,2458.0,6347.0,4557.0,42337.0,1882.0,743.0,1082.0,990.0,410.0,901.0,16983.0,17985.0,22939.0,6447.0,8328.0,4940.0,19473.0,1892.0,3847.0,897.0,1092.0
2024-12-02 08:45:00+00:00,1124.0,9259.0,1618.0,10954.0,6033.0,9021.0,9580.0,69914.0,5398.0,1236.0,30600.0,10765.0,60605.0,2065.0,6586.0,2432.0,6293.0,4557.0,42337.0,1924.0,748.0,1082.0,990.0,410.0,901.0,16934.0,17985.0,22410.0,6447.0,8262.0,4940.0,19473.0,1892.0,3847.0,897.0,1092.0
2024-12-02 09:00:00+00:00,1057.0,9214.0,1446.0,10992.0,6051.0,8895.0,9643.0,69697.0,5556.0,1219.0,30608.0,10750.0,60047.0,2039.0,6736.0,2424.0,6266.0,4667.0,41378.0,1868.0,755.0,1071.0,974.0,405.0,869.0,16884.0,17621.0,22082.0,6699.0,8271.0,4920.0,19405.0,1695.0,3699.0,992.0,1112.0
2024-12-02 09:15:00+00:00,1057.0,9174.0,1446.0,11064.0,6051.0,8895.0,9615.0,69363.0,5556.0,1219.0,30524.0,10829.0,60047.0,2039.0,6736.0,2388.0,6227.0,4667.0,41378.0,1872.0,755.0,1071.0,974.0,405.0,869.0,16707.0,17621.0,22315.0,6699.0,8210.0,4920.0,19405.0,1695.0,3699.0,992.0,1112.0
2024-12-02 09:30:00+00:00,1057.0,9106.0,1446.0,11025.0,6051.0,8895.0,9564.0,69557.0,5556.0,1219.0,30108.0,10832.0,60047.0,2039.0,6736.0,2389.0,6250.0,4721.0,41378.0,1841.0,756.0,1071.0,974.0,405.0,869.0,16698.0,17621.0,22259.0,6699.0,8181.0,4920.0,19405.0,1695.0,3699.0,1036.0,1112.0
2024-12-02 09:45:00+00:00,1057.0,9129.0,1446.0,11067.0,6051.0,8895.0,9533.0,70149.0,5556.0,1219.0,30120.0,10758.0,60047.0,2039.0,6736.0,2379.0,6192.0,4721.0,41378.0,1814.0,759.0,1071.0,974.0,405.0,869.0,16559.0,17621.0,22145.0,6699.0,8086.0,4920.0,19405.0,1695.0,3699.0,1036.0,1112.0
2024-12-02 10:00:00+00:00,1025.0,8988.0,1412.0,11057.0,6026.0,8788.0,9590.0,70523.0,5480.0,1208.0,30252.0,10795.0,60537.0,2023.0,6897.0,2372.0,6187.0,4740.0,40441.0,1815.0,758.0,1042.0,957.0,387.0,805.0,16510.0,17772.0,22118.0,6595.0,8005.0,4848.0,19554.0,1598.0,3769.0,1066.0,1110.0
2024-12-02 10:15:00+00:00,1025.0,8970.0,1412.0,11147.0,6026.0,8788.0,9616.0,70435.0,5480.0,1208.0,30120.0,10742.0,60537.0,2023.0,6897.0,2372.0,6174.0,4740.0,40441.0,1808.0,764.0,1042.0,957.0,387.0,805.0,16473.0,17772.0,22226.0,6595.0,8011.0,4848.0,19554.0,1598.0,3769.0,1066.0,1110.0
2024-12-02 10:30:00+00:00,1025.0,8850.0,1412.0,11191.0,6026.0,8788.0,9612.0,70390.0,5480.0,1208.0,30272.0,10695.0,60537.0,2023.0,6897.0,2371.0,6233.0,4703.0,40441.0,1781.0,771.0,1042.0,957.0,387.0,805.0,16365.0,17772.0,22098.0,6595.0,8100.0,4848.0,19554.0,1598.0,3769.0,1106.0,1110.0
2024-12-02 10:45:00+00:00,1025.0,8729.0,1412.0,11243.0,6026.0,8788.0,9647.0,70664.0,5480.0,1208.0,30324.0,10723.0,60537.0,2023.0,6897.0,2359.0,6228.0,4703.0,40441.0,1779.0,773.0,1042.0,957.0,387.0,805.0,16269.0,17772.0,21966.0,6595.0,8077.0,4848.0,19554.0,1598.0,3769.0,1106.0,1110.0
2024-12-02 11:00:00+00:00,1001.0,8694.0,1331.0,11041.0,6032.0,8799.0,9654.0,70392.0,5446.0,1209.0,30228.0,10825.0,61060.0,1886.0,6868.0,2334.0,6174.0,4683.0,38518.0,1738.0,767.0,1071.0,963.0,375.0,821.0,16176.0,17895.0,21961.0,6647.0,8148.0,4843.0,19467.0,1571.0,3745.0,1100.0,1085.0
2024-12-02 11:15:00+00:00,1001.0,8651.0,1331.0,10914.0,6032.0,8799.0,9674.0,70508.0,5446.0,1209.0,30072.0,10708.0,61060.0,1886.0,6868.0,2328.0,6152.0,4683.0,38518.0,1792.0,764.0,1071.0,963.0,375.0,821.0,16126.0,17895.0,22089.0,6647.0,8106.0,4843.0,19467.0,1571.0,3745.0,1100.0,1085.0
2024-12-02 11:30:00+00:00,1001.0,8619.0,1331.0,10919.0,6032.0,8799.0,9637.0,70395.0,5446.0,1209.0,29936.0,10673.0,61060.0,1886.0,6868.0,2325.0,6138.0,4641.0,38518.0,1779.0,759.0,1071.0,963.0,375.0,821.0,16046.0,17895.0,22194.0,6647.0,8115.0,4843.0,19467.0,1571.0,3745.0,1099.0,1085.0
2024-12-02 11:45:00+00:00,1001.0,8659.0,1331.0,10945.0,6032.0,8799.0,9681.0,70342.0,5446.0,1209.0,29884.0,10693.0,61060.0,1886.0,6868.0,2318.0,6124.0,4641.0,38518.0,1772.0,758.0,1071.0,963.0,375.0,821.0,15992.0,17895.0,22286.0,6647.0,8160.0,4843.0,19467.0,1571.0,3745.0,1099.0,1085.0
2024-12-02 12:00:00+00:00,1049.0,8779.0,1408.0,11004.0,5948.0,8466.0,9776.0,70261.0,5426.0,1186.0,29968.0,10694.0,59960.0,1905.0,6712.0,2285.0,6111.0,4612.0,38472.0,1777.0,754.0,1075.0,965.0,367.0,985.0,16111.0,17941.0,22542.0,6518.0,8176.0,4822.0,19368.0,1532.0,3719.0,1092.0,1078.0
2024-12-02 12:15:00+00:00,1049.0,8745.0,1408.0,10985.0,5948.0,8466.0,9748.0,69849.0,5426.0,1186.0,29964.0,10800.0,59960.0,1905.0,6712.0,2303.0,6114.0,4612.0,38472.0,1733.0,752.0,1075.0,965.0,367.0,985.0,16096.0,17941.0,22626.0,6518.0,8193.0,4822.0,19368.0,1532.0,3719.0,1092.0,1078.0
2024-12-02 12:30:00+00:00,1049.0,8744.0,1408.0,10974.0,5948.0,8466.0,9617.0,69085.0,5426.0,1186.0,30112.0,10797.0,59960.0,1905.0,6712.0,2298.0,6073.0,4624.0,38472.0,1768.0,742.0,1075.0,965.0,367.0,985.0,16073.0,17941.0,22487.0,6518.0,8132.0,4822.0,19368.0,1532.0,3719.0,1102.0,1078.0
2024-12-02 12:45:00+00:00,1049.0,8695.0,1408.0,10911.0,5948.0,8466.0,9491.0,68337.0,5426.0,1186.0,30180.0,10769.0,59960.0,1905.0,6712.0,2275.0,6075.0,4624.0,38472.0,1791.0,735.0,1075.0,965.0,367.0,985.0,15979.0,17941.0,22099.0,6518.0,8136.0,4822.0,19368.0,1532.0,3719.0,1102.0,1078.0
2024-12-02 13:00:00+00:00,1095.0,8764.0,1586.0,10897.0,5927.0,8465.0,9470.0,67936.0,5207.0,1204.0,30024.0,10842.0,58267.0,2048.0,6756.0,2269.0,6072.0,4631.0,39556.0,1764.0,726.0,1086.0,972.0,376.0,1057.0,16086.0,18290.0,22425.0,6498.0,8133.0,4767.0,19893.0,1632.0,3689.0,1110.0,1085.0
2024-12-02 13:15:00+00:00,1095.0,8818.0,1586.0,10825.0,5927.0,8465.0,9403.0,67741.0,5207.0,1204.0,30164.0,10850.0,58267.0,2048.0,6756.0,2292.0,6131.0,4631.0,39556.0,1777.0,719.0,1086.0,972.0,376.0,1057.0,16122.0,18290.0,22562.0,6498.0,8207.0,4767.0,19893.0,1632.0,3689.0,1110.0,1085.0
2024-12-02 13:30:00+00:00,1095.0,8915.0,1586.0,10767.0,5927.0,8465.0,9323.0,67362.0,5207.0,1204.0,30188.0,10879.0,58267.0,2048.0,6756.0,2320.0,6238.0,4616.0,39556.0,1816.0,708.0,1086.0,972.0,376.0,1057.0,16191.0,18290.0,22564.0,6498.0,8216.0,4767.0,19893.0,1632.0,3689.0,1120.0,1085.0
